Objects,,,,,,,
100,,,,,,,
,,Global Angle jet1:jet1,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1092,0,-0.00927,0.041642,-4.552534,-3818.86792,-1738.263794,149.580078
1093,0,-0.001892,0.04147,-4.557774,-3821.764404,-1723.78833,149.596619
1094,0,0.018879,0.077026,-4.559022,-3824.626465,-1709.532349,149.363174
1095,0,-0.002307,0.038557,-4.569379,-3826.131348,-1694.821777,150.416
1096,0,-0.004592,0.052768,-4.57574,-3828.428467,-1680.382324,150.130035
1097,0,-0.013478,0.037953,-4.581997,-3830.136475,-1665.726929,150.342621
1098,0,0.005754,0.04414,-4.588746,-3831.942627,-1650.802979,149.989853
1099,0,0.031597,0.060039,-4.596864,-3833.909424,-1635.917725,149.51004
1100,0,0.032765,0.044254,-4.608664,-3834.964844,-1620.94458,149.809326
1101,0,0.038178,0.064514,-4.615399,-3836.473145,-1606.303833,149.492264
1102,0,0.029776,0.081798,-4.627375,-3837.115234,-1590.838989,150.779999
1103,0,0.023314,0.073507,-4.638701,-3837.39917,-1575.819702,151.303345
1104,0,0.013425,0.054842,-4.648131,-3838.041992,-1561.043945,151.346024
1105,0,0.032929,0.074245,-4.653764,-3838.464111,-1545.77002,151.05481
1106,0,0.03518,0.077498,-4.664763,-3838.313477,-1530.798706,151.113205
1107,0,0.021191,0.06916,-4.680353,-3837.560059,-1515.472168,151.621979
1108,0,0.030674,0.081268,-4.691133,-3836.620605,-1500.614746,151.796371
1109,0,0.042822,0.079787,-4.69961,-3835.851074,-1485.79126,151.363113
1110,0,0.029394,0.066434,-4.710552,-3835.577637,-1470.681396,151.351456
1111,0,0.046032,0.10563,-4.723281,-3833.893555,-1455.612061,151.477173
1112,0,0.040501,0.064654,-4.734863,-3833.209717,-1440.505859,151.346893
1113,0,0.033142,0.064035,-4.748492,-3831.412842,-1425.478027,151.815094
1114,0,0.035491,0.070876,-4.758003,-3829.217773,-1410.471924,151.552826
1115,0,0.060801,0.111507,-4.765757,-3828.052002,-1395.648926,150.801208
1116,0,0.033317,0.074749,-4.781537,-3826.020508,-1380.598511,151.37085
1117,0,0.035888,0.083128,-4.797367,-3823.38916,-1365.625244,151.552322
1118,0,0.05294,0.096126,-4.805193,-3821.222168,-1350.746948,151.257187
1119,0,0.055104,0.098184,-4.815426,-3819.387451,-1335.544189,151.043182
1120,0,0.051138,0.085953,-4.828405,-3816.231689,-1320.611694,151.421097
1121,0,0.044674,0.081303,-4.841753,-3813.19458,-1305.782349,151.391464
1122,0,0.044807,0.086001,-4.85356,-3809.892578,-1290.750977,151.520355
1123,0,0.040301,0.095873,-4.867541,-3806.557617,-1275.985596,151.797531
1124,0,0.037389,0.090923,-4.879025,-3802.835205,-1261.322632,152.019119
1125,0,0.036333,0.085698,-4.893423,-3799.284668,-1246.671631,151.904922
1126,0,0.04615,0.101945,-4.899705,-3795.589111,-1232.076538,151.751236
1127,0,0.05107,0.088041,-4.914475,-3791.544678,-1217.151245,151.691086
1128,0,0.074081,0.111287,-4.919935,-3787.847168,-1202.864624,151.310776
1129,0,0.078753,0.100499,-4.943636,-3781.285645,-1188.095947,150.513474
1130,0,0.065692,0.091596,-4.954679,-3776.910156,-1173.819824,150.93631
1131,0,0.064799,0.079694,-4.966914,-3773.279785,-1158.971558,150.695724
1132,0,0.066452,0.076231,-4.979602,-3768.171875,-1144.414185,150.534882
1133,0,0.091008,0.113794,-4.99255,-3764.045654,-1129.723145,151.409027
1134,0,0.07179,0.042023,-5.007096,-3759.764893,-1115.629517,150.759521
1135,0,0.039702,0.071985,-5.013491,-3752.40332,-1101.409058,150.803452
1136,0,0.045717,0.084716,-5.027817,-3746.875244,-1087.23938,150.53978
1137,0,0.054935,0.085949,-5.038676,-3740.890381,-1073.079346,150.353088
1138,0,0.07686,0.074813,-5.052306,-3735.044678,-1058.928223,149.970306
1139,0,0.08514,0.07804,-5.062602,-3729.069092,-1045.089844,150.068573
1140,0,0.06561,0.055647,-5.078193,-3722.678467,-1031.140991,150.50563
1141,0,0.067027,0.090535,-5.089095,-3715.710693,-1017.762085,150.571472
1142,0,0.055707,0.076427,-5.105927,-3709.112305,-1003.682129,150.817337
1143,0,0.057947,0.065667,-5.115235,-3701.572754,-990.268188,151.225906
1144,0,0.061924,0.04952,-5.124777,-3694.66333,-976.85022,151.185745
1145,0,0.065156,0.053073,-5.137918,-3687.393311,-963.22052,151.106613
1146,0,0.072313,0.068404,-5.152491,-3680.196045,-949.878296,150.683624
1147,0,0.068773,0.070733,-5.164397,-3672.714355,-936.817749,150.875427
1148,0,0.073308,0.072275,-5.177999,-3664.519775,-923.296753,150.95462
1149,0,0.07859,0.062432,-5.188776,-3657.212891,-910.069641,150.320831
1150,0,0.067451,0.042297,-5.2001,-3648.829346,-896.943176,150.94577
1151,0,0.090872,0.069508,-5.209431,-3640.711182,-883.970093,150.912964
1152,0,0.11183,0.109156,-5.222834,-3633.186035,-871.11438,150.568314
1153,0,0.098803,0.089471,-5.235107,-3623.914307,-858.363098,151.417603
1154,0,0.116782,0.110396,-5.243799,-3615.13623,-845.615356,151.796967
1155,0,0.10057,0.074328,-5.258868,-3606.231445,-833.089722,151.432724
1156,0,0.111345,0.072665,-5.272161,-3596.997559,-820.417847,151.158585
1157,0,0.118504,0.070828,-5.283549,-3588.109863,-808.093567,150.974426
1158,0,0.116009,0.067756,-5.296346,-3578.904053,-795.836792,150.947067
1159,0,0.112896,0.07057,-5.310033,-3569.784424,-783.588501,150.92984
1160,0,0.134512,0.089884,-5.319587,-3559.867188,-771.543579,151.045715
1161,0,0.114473,0.077069,-5.332371,-3549.945557,-759.701538,151.307907
1162,0,0.11901,0.026217,-5.351578,-3540.713623,-747.795959,152.21257
1163,0,0.110997,0.018013,-5.363145,-3530.436279,-736.327026,152.430344
1164,0,0.110393,0.009323,-5.375347,-3520.074219,-724.86908,152.480972
1165,0,0.14071,0.077499,-5.378432,-3510.949463,-713.360779,150.888748
1166,0,0.147392,0.090096,-5.393263,-3499.148926,-702.233276,151.363068
1167,0,0.132712,0.057384,-5.402754,-3488.016113,-691.16272,151.336227
1168,0,0.122437,0.057862,-5.421324,-3477.479248,-680.151611,151.609344
1169,0,0.138565,0.066222,-5.430288,-3466.395752,-669.155457,151.25853
1170,0,0.129009,0.081951,-5.445672,-3455.397705,-658.324829,151.135132
1171,0,0.086822,0.014639,-5.459661,-3444.219238,-647.701843,151.186737
1172,0,0.142271,0.086835,-5.468322,-3432.591553,-637.176758,151.772141
1173,0,0.206972,0.109153,-5.472634,-3421.637939,-626.642639,150.798126
1174,0,0.181208,0.106172,-5.490285,-3409.711914,-616.46521,151.379135
1175,0,0.169463,0.072976,-5.503706,-3398.075439,-606.283264,151.166565
1176,0,0.176956,0.042491,-5.511683,-3386.395508,-596.150757,150.232941
1177,0,0.201741,0.077274,-5.525769,-3374.539307,-586.468628,150.125366
1178,0,0.194439,0.080612,-5.539948,-3362.131348,-576.577698,150.287537
1179,0,0.187789,0.085075,-5.553931,-3349.70752,-567.411072,150.840134
1180,0,0.19441,0.074722,-5.563366,-3337.76416,-558.157593,150.659882
1181,0,0.189993,0.082787,-5.577184,-3324.991943,-549.06073,151.246582
1182,0,0.174144,0.053179,-5.592976,-3312.192139,-540.108398,151.078949
1183,0,0.191358,0.076129,-5.606534,-3299.758789,-531.229309,150.612411
1184,0,0.204479,0.029315,-5.618123,-3286.640869,-522.009338,150.382584
1185,0,0.245364,0.057799,-5.626428,-3274.100342,-513.254333,150.326843
1186,0,0.316865,0.145532,-5.631288,-3261.22583,-504.9039,150.414459
1187,0,0.242495,0.112082,-5.651702,-3247.493652,-497.030121,150.820694
1188,0,0.165792,0.110233,-5.662837,-3234.405029,-489.344818,151.821594
1189,0,0.211313,0.176815,-5.673207,-3221.359375,-482.097321,152.750336
1190,0,0.267541,0.189323,-5.676112,-3208.581299,-474.414856,152.506927
1191,0,0.21608,0.12729,-5.697656,-3193.652344,-467.100098,152.992416
1192,0,0.156723,0.08941,-5.721305,-3179.184326,-460.219635,151.648819
1193,0,0.238427,0.121883,-5.729226,-3165.394287,-453.002838,152.013977
1194,0,0.178527,0.097754,-5.743417,-3152.356689,-445.425934,151.732758
1195,0,0.22531,0.152209,-5.755363,-3138.576172,-438.850586,151.355637
1196,0,0.281224,0.157973,-5.764105,-3124.056641,-431.319916,150.950851
1197,0,0.393731,0.293544,-5.759892,-3110.446289,-425.035797,150.85849
1198,0,0.223131,0.216245,-5.787931,-3095.80957,-419.188354,151.334869
1199,0,0.177592,0.234898,-5.802463,-3081.810791,-413.483032,151.71199
1200,0,0.094022,0.203746,-5.820403,-3066.983154,-408.046753,152.211212
1201,0,0.214056,0.278312,-5.82338,-3052.231201,-402.404327,152.438004
1202,0,0.168473,0.100066,-5.846043,-3039.394775,-396.643036,152.928711
1203,0,0.04965,0.024177,-5.868679,-3024.614014,-391.481628,153.373718
1204,0,0.24036,0.257409,-5.86221,-3008.349121,-385.886841,152.25296
1205,0,0.274753,0.290396,-5.87137,-2994.478027,-380.861908,152.303207
1206,0,0.295896,0.311067,-5.883404,-2979.474365,-376.17218,152.287766
1207,0,0.288469,0.299081,-5.895842,-2964.562988,-371.394104,152.193878
1208,0,0.257137,0.304425,-5.912197,-2949.911865,-367.178955,152.285843
1209,0,0.246999,0.147479,-5.930037,-2935.472168,-363.355194,153.200958
1210,0,0.371347,0.292211,-5.927948,-2919.794678,-359.117035,152.603973
1211,0,0.339987,0.079566,-5.95189,-2905.912842,-355.032959,153.605728
1212,0,0.260652,0.073188,-5.974188,-2890.077393,-351.344757,153.741898
1213,0,0.461538,0.333744,-5.958306,-2874.231689,-347.900024,152.707199
1214,0,0.465184,0.350941,-5.970615,-2859.535645,-344.603729,152.534485
1215,0,0.50267,0.36345,-5.980104,-2843.755859,-341.283783,152.353958
1216,0,0.593234,0.455026,-5.97909,-2829.003906,-338.093262,152.086411
1217,0,0.704583,0.553915,-5.969598,-2813.521973,-335.164642,151.878311
1218,0,0.710971,0.486416,-5.986762,-2797.549072,-332.599091,152.118881
1219,0,0.819805,0.561983,-5.977855,-2782.266113,-330.153107,152.265045
1220,0,0.666994,0.496313,-6.018911,-2766.726074,-327.92395,152.670532
1221,0,0.909859,0.642159,-5.980682,-2751.206055,-326.154266,152.42128
1222,0,0.886491,0.501537,-6.010727,-2735.485107,-324.599426,152.603836
1223,0,0.736493,0.437556,-6.053103,-2720.115967,-323.298706,152.973007
1224,0,0.769182,0.533498,-6.057134,-2704.471436,-321.944946,152.757965
1225,0,1.161941,0.685843,-5.986713,-2689.109619,-320.560089,153.065613
1226,0,1.327184,0.759342,-5.957427,-2673.584961,-319.524261,152.876022
1227,0,1.415962,0.745064,-5.952821,-2657.491211,-318.647614,153.061554
1228,0,1.769947,0.845586,-5.852283,-2642.161865,-317.843903,153.290176
1229,0,1.889852,0.973318,-5.811159,-2626.625732,-317.594604,153.3992
1230,0,1.383147,0.629033,-6.018473,-2610.938232,-317.387512,153.881134
1231,0,1.573207,0.913197,-5.948904,-2595.552246,-317.435364,153.779282
1232,0,2.698215,1.270312,-5.462637,-2580.158936,-317.500336,153.612396
1233,0,4.23905,1.468338,-4.308636,-2564.830566,-317.684998,153.373917
1234,0,4.336161,2.148109,-3.94133,-2548.671143,-318.728027,153.302856
1235,0,5.171492,2.453722,-2.504297,-2533.30957,-319.552948,153.538666
1236,0,5.634789,2.699322,-0.217591,-2517.495361,-320.682037,153.906189
1237,0,5.02506,2.200006,3.003213,-2501.466064,-322.134186,154.150391
1238,0,4.145321,1.423915,4.448918,-2486.232178,-323.785553,153.558685
1239,0,3.495285,1.289091,4.999291,-2470.340332,-325.290741,153.681976
1240,0,1.889526,0.646795,5.89657,-2455.042236,-327.122864,154.139328
1241,0,2.127333,0.362938,5.826124,-2439.665771,-328.915863,154.637283
1242,0,1.801136,0.349853,5.921937,-2424.266846,-331.273529,154.659821
1243,0,1.015807,0.044419,6.101601,-2408.369629,-333.578278,154.793411
1244,0,1.124485,0.136672,6.071466,-2393.600098,-336.384125,154.289566
1245,0,1.336062,0.152451,6.014705,-2377.693848,-339.302124,154.407455
1246,0,1.227222,0.19346,6.024008,-2362.35083,-341.983154,154.421951
1247,0,0.764708,0.105177,6.088645,-2347.240479,-345.259979,154.45845
1248,0,0.823988,0.07668,6.071205,-2331.567871,-348.144165,154.51619
1249,0,0.777875,0.027365,6.069376,-2316.042969,-350.926331,154.333298
1250,0,0.610303,-0.008088,6.080428,-2300.732422,-353.930206,154.278854
1251,0,0.58618,0.050775,6.077746,-2285.571777,-356.682281,154.382767
1252,0,0.4657,0.113839,6.084573,-2270.173584,-358.435333,155.017944
1253,0,0.352681,0.318417,6.080266,-2254.093994,-361.210602,155.327576
1254,0,0.257206,0.385631,6.079198,-2237.35376,-363.040985,155.983917
1255,0,0.053884,0.350469,6.082934,-2219.46875,-365.410187,155.895508
1256,0,0.123448,0.338584,6.085908,-2201.604248,-367.496033,155.672958
1257,0,0.144213,0.313305,6.089654,-2182.900391,-369.146576,155.473068
1258,0,0.115142,0.285069,6.091494,-2163.910156,-370.979156,155.572769
1259,0,-0.137557,0.289263,6.087851,-2144.411377,-373.257202,155.386169
1260,0,0.148476,0.471891,6.081138,-2124.410156,-374.602631,155.620041
1261,0,0.069412,0.512637,6.079402,-2104.290771,-376.114563,155.57756
1262,0,-0.034596,0.530651,6.07761,-2083.030273,-377.96228,155.666122
1263,0,-0.162012,0.534347,6.075234,-2061.361328,-379.839569,155.71434
1264,0,-0.165194,0.525352,6.078305,-2039.126587,-381.223267,155.741547
1265,0,-0.061369,0.498695,6.084044,-2016.319702,-382.650635,155.598007
1266,0,-0.109127,0.515217,6.085401,-1992.994995,-384.158478,155.501328
1267,0,-0.094192,0.520017,6.085761,-1969.240845,-385.607574,155.798355
1268,0,-0.013365,0.593768,6.082943,-1944.877563,-386.799683,156.03186
1269,0,-0.317247,0.537145,6.077777,-1920.240723,-388.82843,156.194611
1270,0,-0.193299,0.613516,6.079821,-1895.311523,-390.299316,156.253876
1271,0,-0.326224,0.590235,6.076344,-1869.566162,-392.002075,156.297012
1272,0,-0.281684,0.673982,6.071199,-1843.463135,-393.484131,156.525986
1273,0,-0.260688,0.71066,6.070225,-1817.31665,-394.94165,156.21167
1274,0,-0.248402,0.770377,6.064961,-1790.841797,-396.292572,156.076706
1275,0,-0.183302,0.754467,6.071424,-1764.354248,-397.695068,155.589951
1276,0,-0.372462,0.598034,6.079899,-1736.924683,-398.937927,155.556778
1277,0,-0.245666,0.551751,6.095357,-1709.240967,-400.349518,155.202621
1278,0,-0.235839,0.444152,6.106781,-1681.447876,-401.792877,154.790955
1279,0,-0.3044,0.380178,6.109057,-1653.203247,-403.156647,154.809708
1280,0,-0.3413,0.473436,6.102855,-1625.252319,-404.331268,155.023636
1281,0,-0.237013,0.59244,6.101061,-1597.131836,-405.766052,155.365463
1282,0,-0.488363,0.564064,6.090106,-1568.678711,-407.109741,155.628433
1283,0,-0.575348,0.5917,6.080922,-1539.803101,-408.394867,155.922928
1284,0,-0.572671,0.573348,6.081763,-1510.771118,-409.388977,156.053009
1285,0,-0.316011,0.742547,6.085724,-1482.626709,-411.184662,154.154846
1286,0,-0.394267,0.651806,6.092724,-1453.729248,-412.130554,154.242279
1287,0,-0.545437,0.513488,6.093379,-1424.171265,-412.741333,154.186646
1288,0,-0.520178,0.633615,6.085963,-1395.057129,-413.586914,153.857666
1289,0,-0.723787,0.600524,6.068617,-1365.305908,-414.143311,153.684601
1290,0,-0.471817,0.737532,6.082216,-1335.72522,-414.800323,153.362595
1291,0,-0.364109,0.817238,6.084718,-1305.977173,-415.287872,153.26564
1292,0,-0.533643,0.779401,6.080202,-1275.893799,-416.198364,153.513458
1293,0,-0.693439,0.754457,6.068787,-1245.820801,-416.901367,153.883469
1294,0,-0.7565,0.715274,6.06794,-1215.719727,-417.643524,154.192825
1295,0,-0.653582,0.702502,6.082382,-1185.384033,-417.89447,154.384399
1296,0,-0.677802,0.819663,6.067156,-1155.093506,-418.082275,154.672211
1297,0,-0.809055,0.76853,6.057447,-1124.579346,-418.420929,154.535126
1298,0,-0.570433,0.780636,6.086492,-1094.109741,-418.620483,154.386337
1299,0,-0.314174,0.745095,6.111659,-1063.186401,-418.669556,153.937744
1300,0,-0.223239,0.577424,6.136137,-1032.350464,-418.091492,153.213379
1301,0,-0.377385,0.38692,6.145169,-1001.264954,-418.191559,152.624161
1302,0,-0.604152,0.277066,6.136489,-970.304382,-418.522034,152.230011
1303,0,-0.868626,0.328178,6.103662,-939.438965,-418.77301,152.175064
1304,0,-0.916683,0.42162,6.092154,-908.58905,-418.817291,152.418976
1305,0,-0.82391,0.588041,6.093651,-877.808289,-418.557343,152.890915
1306,0,-0.853848,0.6899,6.080796,-846.866516,-418.116089,153.376694
1307,0,-0.790481,0.651002,6.095899,-815.832703,-417.833954,153.800522
1308,0,-1.028703,0.625403,6.06481,-784.67218,-417.46048,154.183548
1309,0,-0.978661,0.676543,6.070745,-753.465393,-417.029144,154.531723
1310,0,-0.785129,0.852437,6.077192,-722.587646,-416.116669,154.594299
1311,0,-0.597218,1.181437,6.046032,-691.526123,-415.135468,154.671417
1312,0,-0.741735,1.43035,5.977926,-660.495972,-414.546631,154.660583
1313,0,-1.166685,1.513312,5.891483,-629.311523,-414.093933,154.703995
1314,0,-1.417292,1.452188,5.853993,-598.041199,-413.622925,154.529892
1315,0,-1.234046,1.521066,5.881297,-566.643005,-412.838684,154.819687
1316,0,-1.34806,1.556271,5.849399,-535.381897,-411.851471,154.927963
1317,0,-1.50778,1.567692,5.808805,-504.052338,-410.808289,155.569519
1318,0,-1.701813,1.350062,5.812709,-472.848724,-409.721252,156.03447
1319,0,-1.862932,1.228595,5.792053,-441.263977,-408.483551,156.54361
1320,0,-1.617615,1.294344,5.855295,-409.74295,-407.159637,156.96196
1321,0,-3.046884,0.635297,5.3597,-377.324341,-405.580963,157.821716
1322,0,-3.195845,0.429201,5.294049,-345.806122,-404.249207,158.526367
1323,0,-3.453071,0.406425,5.129383,-314.264069,-402.888641,159.102936
1324,0,-1.661032,1.72354,5.745429,-281.170868,-400.692535,161.763428
1325,0,-1.860022,1.694265,5.693907,-249.653229,-399.106567,161.759018
1326,0,-1.911208,1.653597,5.691101,-217.965469,-397.477081,161.754913
1327,0,-2.06298,1.483707,5.686943,-186.197021,-395.771484,161.611877
1328,0,-2.226876,1.341288,5.661541,-154.454666,-393.827148,161.707932
1329,0,-1.958089,1.650853,5.682738,-123.024033,-391.793915,162.064682
1330,0,-1.769578,1.941072,5.654998,-91.549477,-389.462799,162.394287
1331,0,-1.966349,1.923769,5.597242,-59.802368,-387.187866,162.586975
1332,0,-2.313124,1.85009,5.491563,-28.128355,-385.099152,162.728073
1333,0,-2.274058,1.83032,5.518353,3.588643,-382.959595,162.884125
